date,etf,day_ahead,mean,q10,q20,q30,q40,q50,q60,q70,q80,q90
2023-01-03,XLB,1,36.31455612182617,35.684661865234375,35.896183013916016,36.052040100097656,36.190086364746094,36.31455612182617,36.43925476074219,36.56351852416992,36.724246978759766,36.966304779052734
2023-01-03,XLB,2,36.31221008300781,35.413021087646484,35.74293899536133,35.96786880493164,36.14767837524414,36.31221008300781,36.47669982910156,36.64959716796875,36.86787033081055,37.182857513427734
2023-01-03,XLB,3,36.3134765625,35.24571990966797,35.622074127197266,35.884765625,36.107200622558594,36.3134765625,36.52802276611328,36.74699401855469,37.012638092041016,37.373146057128906
2023-01-03,XLB,4,36.31424331665039,35.07994842529297,35.517669677734375,35.8216667175293,36.07477569580078,36.31424331665039,36.55995559692383,36.81686019897461,37.12644577026367,37.54958724975586
2023-01-03,XLB,5,36.33241653442383,34.933841705322266,35.442745208740234,35.78854751586914,36.07187271118164,36.33241653442383,36.60315704345703,36.8853645324707,37.233116149902344,37.70366287231445
2023-01-03,XLB,6,36.365455627441406,34.82884979248047,35.37819290161133,35.75648498535156,36.07365798950195,36.365455627441406,36.66215515136719,36.969913482666016,37.3465461730957,37.87067413330078
2023-01-03,XLB,7,36.40620803833008,34.74790573120117,35.34534454345703,35.7558479309082,36.093116760253906,36.40620803833008,36.7241096496582,37.046817779541016,37.448387145996094,38.00453186035156
2023-01-03,XLB,8,36.440956115722656,34.681480407714844,35.310813903808594,35.747581481933594,36.11029052734375,36.440956115722656,36.77763366699219,37.124412536621094,37.565399169921875,38.186302185058594
2023-01-03,XLB,9,36.477413177490234,34.59332275390625,35.27261734008789,35.73834228515625,36.12417221069336,36.477413177490234,36.8303337097168,37.190364837646484,37.63460922241211,38.247249603271484
2023-01-03,XLB,10,36.4980583190918,34.540374755859375,35.23944091796875,35.718048095703125,36.1252555847168,36.4980583190918,36.86716842651367,37.25238037109375,37.72787857055664,38.38623809814453
2023-01-03,XLB,11,36.5084228515625,34.40208435058594,35.16277313232422,35.678348541259766,36.109336853027344,36.5084228515625,36.909732818603516,37.3209342956543,37.8185920715332,38.48053741455078
2023-01-03,XLB,12,36.523277282714844,34.31844711303711,35.112220764160156,35.66282272338867,36.114418029785156,36.523277282714844,36.93199157714844,37.35615158081055,37.86677932739258,38.55852127075195
2023-01-03,XLB,13,36.51092529296875,34.252830505371094,35.04610824584961,35.606666564941406,36.075950622558594,36.51092529296875,36.94970703125,37.40249252319336,37.9407958984375,38.660011291503906
2023-01-03,XLB,14,36.491180419921875,34.126220703125,34.955474853515625,35.544551849365234,36.04033279418945,36.491180419921875,36.939483642578125,37.39430236816406,37.95265579223633,38.717220306396484
2023-01-03,XLB,15,36.47957992553711,34.09321594238281,34.92499923706055,35.52265548706055,36.02217102050781,36.47957992553711,36.94011306762695,37.40645980834961,37.98395919799805,38.75383758544922
2023-01-03,XLB,16,36.4854850769043,33.987464904785156,34.86236572265625,35.486148834228516,36.00653076171875,36.4854850769043,36.96168518066406,37.44590377807617,38.03662872314453,38.84181594848633
2023-01-03,XLB,17,36.454368591308594,33.563934326171875,34.58311080932617,35.29832077026367,35.90168380737305,36.454368591308594,37.01061248779297,37.55617141723633,38.199745178222656,39.05883026123047
2023-01-03,XLB,18,36.41416549682617,33.44202423095703,34.49309539794922,35.233848571777344,35.851436614990234,36.41416549682617,36.979278564453125,37.53525924682617,38.1985969543457,39.086666107177734
2023-01-03,XLB,19,36.42645263671875,33.373077392578125,34.46540069580078,35.22874450683594,35.85991287231445,36.42645263671875,36.99600601196289,37.55644989013672,38.22706604003906,39.13145446777344
2023-01-03,XLB,20,36.43449401855469,33.347537994384766,34.447757720947266,35.21266555786133,35.8512077331543,36.43449401855469,37.02428436279297,37.6030387878418,38.288848876953125,39.1951904296875
2023-01-03,XLB,21,36.45831298828125,33.31794738769531,34.450897216796875,35.22566604614258,35.86618423461914,36.45831298828125,37.0574836730957,37.64266586303711,38.32843017578125,39.251102447509766
2023-01-03,XLC,1,46.18532180786133,44.78602600097656,45.248451232910156,45.66343688964844,45.82470703125,46.18532180786133,46.38444900512695,46.772708892822266,47.07478332519531,47.605812072753906
2023-01-03,XLC,2,46.09899139404297,44.451332092285156,44.97283935546875,45.469905853271484,45.72407150268555,46.09899139404297,46.31572723388672,46.63792419433594,47.092926025390625,47.6195068359375
2023-01-03,XLC,3,46.04296112060547,43.92443084716797,44.693885803222656,45.18035888671875,45.59678649902344,46.04296112060547,46.307498931884766,46.693206787109375,47.20707702636719,47.72811508178711
