date,etf,day_ahead,mean,q10,q20,q30,q40,q50,q60,q70,q80,q90
2023-01-03,XLB,1,36.34465026855469,35.734615325927734,35.94020080566406,36.092247009277344,36.22676086425781,36.34465026855469,36.46207046508789,36.5802001953125,36.73493576049805,36.96788024902344
2023-01-03,XLB,2,36.337242126464844,35.475852966308594,35.78952407836914,36.00712203979492,36.181583404541016,36.337242126464844,36.491233825683594,36.651676177978516,36.857200622558594,37.15647888183594
2023-01-03,XLB,3,36.347137451171875,35.326358795166016,35.688514709472656,35.94255828857422,36.154762268066406,36.347137451171875,36.54900360107422,36.756954193115234,37.01332092285156,37.36284255981445
2023-01-03,XLB,4,36.33698654174805,35.1485595703125,35.56556701660156,35.860130310058594,36.105186462402344,36.33698654174805,36.57515335083008,36.82672882080078,37.12763595581055,37.53579330444336
2023-01-03,XLB,5,36.34220886230469,34.96874237060547,35.4673957824707,35.80961227416992,36.087852478027344,36.34220886230469,36.60673141479492,36.883277893066406,37.22385025024414,37.683101654052734
2023-01-03,XLB,6,36.34897232055664,34.83515548706055,35.375205993652344,35.75098419189453,36.06342315673828,36.34897232055664,36.63782501220703,36.93955993652344,37.31034851074219,37.825050354003906
2023-01-03,XLB,7,36.37343978881836,34.7535514831543,35.3358268737793,35.73809051513672,36.06763458251953,36.37343978881836,36.68405532836914,37.00198745727539,37.3980712890625,37.94773483276367
2023-01-03,XLB,8,36.39210510253906,34.676727294921875,35.28767013549805,35.71363830566406,36.0683479309082,36.39210510253906,36.724342346191406,37.065582275390625,37.49616622924805,38.096778869628906
2023-01-03,XLB,9,36.434879302978516,34.5897216796875,35.2568359375,35.71445083618164,36.09107971191406,36.434879302978516,36.7812385559082,37.1334114074707,37.56951141357422,38.173423767089844
2023-01-03,XLB,10,36.449092864990234,34.536285400390625,35.22052001953125,35.689884185791016,36.086971282958984,36.449092864990234,36.808414459228516,37.183433532714844,37.65080642700195,38.3061408996582
2023-01-03,XLB,11,36.45601272583008,34.395870208740234,35.141578674316406,35.6484375,36.06853103637695,36.45601272583008,36.846675872802734,37.24478530883789,37.72502136230469,38.37019348144531
2023-01-03,XLB,12,36.46706008911133,34.334259033203125,35.102664947509766,35.6375617980957,36.07373809814453,36.46706008911133,36.85985565185547,37.26716613769531,37.76025390625,38.437477111816406
2023-01-03,XLB,13,36.44755172729492,34.25558090209961,35.02980041503906,35.576622009277344,36.03008270263672,36.44755172729492,36.8681755065918,37.30057144165039,37.819061279296875,38.524906158447266
2023-01-03,XLB,14,36.417518615722656,34.113956451416016,34.92164993286133,35.49702072143555,35.97891616821289,36.417518615722656,36.853660583496094,37.29465866088867,37.835262298583984,38.57929611206055
2023-01-03,XLB,15,36.418357849121094,34.0815544128418,34.90087890625,35.4873046875,35.974491119384766,36.418357849121094,36.86656188964844,37.31846237182617,37.88256072998047,38.64228057861328
2023-01-03,XLB,16,36.4385871887207,33.965721130371094,34.838165283203125,35.457122802734375,35.96894836425781,36.4385871887207,36.903560638427734,37.37580871582031,37.951358795166016,38.74152374267578
2023-01-03,XLB,17,36.41111755371094,33.55168914794922,34.55671310424805,35.266605377197266,35.864845275878906,36.41111755371094,36.960670471191406,37.50611877441406,38.154136657714844,39.02421188354492
2023-01-03,XLB,18,36.34943771362305,33.43415069580078,34.45859146118164,35.18756866455078,35.795841217041016,36.34943771362305,36.90416717529297,37.45486831665039,38.115318298339844,39.00494384765625
2023-01-03,XLB,19,36.35661315917969,33.33921813964844,34.415401458740234,35.17171096801758,35.79738998413086,36.35661315917969,36.9195556640625,37.47736358642578,38.146854400634766,39.050926208496094
2023-01-03,XLB,20,36.35912322998047,33.33506393432617,34.407291412353516,35.156768798828125,35.78424072265625,36.35912322998047,36.94060516357422,37.51858139038086,38.208343505859375,39.127140045166016
2023-01-03,XLB,21,36.382450103759766,33.29058074951172,34.400936126708984,35.16741180419922,35.79905319213867,36.382450103759766,36.973087310791016,37.557125091552734,38.248138427734375,39.18800354003906
2023-01-03,XLC,1,45.992431640625,44.57295227050781,45.02649688720703,45.44924545288086,45.61750793457031,45.992431640625,46.205787658691406,46.6163215637207,46.94499969482422,47.51087188720703
2023-01-03,XLC,2,45.929473876953125,44.293060302734375,44.79634094238281,45.29381561279297,45.547401428222656,45.929473876953125,46.15806579589844,46.497581481933594,46.97972106933594,47.52884292602539
2023-01-03,XLC,3,45.921470642089844,43.80046844482422,44.56111145019531,45.05033874511719,45.470863342285156,45.921470642089844,46.19121551513672,46.59111022949219,47.12494659423828,47.656219482421875
2023-01-03,XLC,4,45.75157165527344,43.69475173950195,44.45787811279297,44.96195983886719,45.420692443847656,45.75157165527344,46.280059814453125,46.60792541503906,47.17633056640625,47.85482406616211
