date,etf,day_ahead,mean,q10,q20,q30,q40,q50,q60,q70,q80,q90
2023-01-03,XLB,1,36.29098129272461,35.637760162353516,35.855411529541016,36.016868591308594,36.16132354736328,36.29098129272461,36.42106628417969,36.55104064941406,36.719295501708984,36.97124099731445
2023-01-03,XLB,2,36.290863037109375,35.36298751831055,35.699642181396484,35.93132781982422,36.11874008178711,36.290863037109375,36.46361541748047,36.64437484741211,36.872432708740234,37.199012756347656
2023-01-03,XLB,3,36.29281234741211,35.19027328491211,35.57571792602539,35.8469352722168,36.078067779541016,36.29281234741211,36.516361236572266,36.74345397949219,37.01749038696289,37.38587188720703
2023-01-03,XLB,4,36.283348083496094,35.00144577026367,35.45475769042969,35.76987075805664,36.03291320800781,36.283348083496094,36.54079818725586,36.8106689453125,37.133731842041016,37.5708122253418
2023-01-03,XLB,5,36.302066802978516,34.85129165649414,35.37847900390625,35.73613739013672,36.02996826171875,36.302066802978516,36.58592224121094,36.88273239135742,37.247291564941406,37.7369499206543
2023-01-03,XLB,6,36.32906723022461,34.73885726928711,35.30929946899414,35.69976806640625,36.02667236328125,36.32906723022461,36.63785934448242,36.95969009399414,37.35434341430664,37.901771545410156
2023-01-03,XLB,7,36.36443328857422,34.63819885253906,35.2586555480957,35.6844596862793,36.03587341308594,36.36443328857422,36.697628021240234,37.03557205200195,37.4530143737793,38.02827453613281
2023-01-03,XLB,8,36.391090393066406,34.57441711425781,35.222537994384766,35.67167282104492,36.04720687866211,36.391090393066406,36.743011474609375,37.1033935546875,37.556392669677734,38.18771743774414
2023-01-03,XLB,9,36.433921813964844,34.48064041137695,35.185394287109375,35.668582916259766,36.068565368652344,36.433921813964844,36.79975509643555,37.171630859375,37.630393981933594,38.26369857788086
2023-01-03,XLB,10,36.45115661621094,34.42990493774414,35.15005111694336,35.644493103027344,36.066341400146484,36.45115661621094,36.83222961425781,37.22945022583008,37.7197380065918,38.39994812011719
2023-01-03,XLB,11,36.4666748046875,34.27932357788086,35.069541931152344,35.605865478515625,36.05345153808594,36.4666748046875,36.8820686340332,37.306705474853516,37.81941604614258,38.50244903564453
2023-01-03,XLB,12,36.48040008544922,34.21249771118164,35.02936553955078,35.59491729736328,36.05994415283203,36.48040008544922,36.901302337646484,37.338497161865234,37.86586380004883,38.582618713378906
2023-01-03,XLB,13,36.47230911254883,34.157989501953125,34.97319793701172,35.54710388183594,36.027671813964844,36.47230911254883,36.92060852050781,37.38299560546875,37.93400955200195,38.67682647705078
2023-01-03,XLB,14,36.454647064208984,34.02582931518555,34.87663269042969,35.481170654296875,35.991146087646484,36.454647064208984,36.9157829284668,37.382476806640625,37.954803466796875,38.7402229309082
2023-01-03,XLB,15,36.455440521240234,34.00825500488281,34.8607177734375,35.47374725341797,35.98691940307617,36.455440521240234,36.92790222167969,37.40377426147461,37.9938850402832,38.78433609008789
2023-01-03,XLB,16,36.46968078613281,33.907833099365234,34.80328369140625,35.44119644165039,35.976036071777344,36.46968078613281,36.95979309082031,37.458133697509766,38.065738677978516,38.898223876953125
2023-01-03,XLB,17,36.45801544189453,33.47880554199219,34.527835845947266,35.26392364501953,35.88671875,36.45801544189453,37.034671783447266,37.597896575927734,38.26130676269531,39.146976470947266
2023-01-03,XLB,18,36.414215087890625,33.34032440185547,34.42942810058594,35.1950569152832,35.83316421508789,36.414215087890625,36.99913787841797,37.5733528137207,38.25895309448242,39.180030822753906
2023-01-03,XLB,19,36.431488037109375,33.286502838134766,34.41128921508789,35.195987701416016,35.84613037109375,36.431488037109375,37.022281646728516,37.602787017822266,38.29827117919922,39.237117767333984
2023-01-03,XLB,20,36.4451904296875,33.266700744628906,34.40114974975586,35.18735122680664,35.84394454956055,36.4451904296875,37.05549240112305,37.65579605102539,38.36781692504883,39.31057357788086
2023-01-03,XLB,21,36.4786376953125,33.2356071472168,34.40809631347656,35.2066650390625,35.86691665649414,36.4786376953125,37.09861373901367,37.705440521240234,38.41563034057617,39.37306594848633
2023-01-03,XLC,1,46.08761978149414,44.61250305175781,45.10223388671875,45.53486633300781,45.7142333984375,46.08761978149414,46.302894592285156,46.7052001953125,47.025001525878906,47.57386779785156
2023-01-03,XLC,2,45.99549102783203,44.25408172607422,44.80708694458008,45.32704162597656,45.603355407714844,45.99549102783203,46.23014831542969,46.56658935546875,47.03663635253906,47.58063507080078
2023-01-03,XLC,3,45.92857360839844,43.70811462402344,44.50909423828125,45.02350616455078,45.46342468261719,45.92857360839844,46.21272277832031,46.61579895019531,47.14712905883789,47.688270568847656
2023-01-03,XLC,4,45.731361389160156,43.54319381713867,44.35697937011719,44.89777755737305,45.37804412841797,45.731361389160156,46.27064514160156,46.60836410522461,47.1773681640625,47.8646125793457
2023-01-03,XLC,5,45.71426010131836,43.164955139160156,44.08416748046875,44.80816650390625,45.32337188720703,45.71426010131836,46.177154541015625,46.6552734375,47.349510192871094,48.061767578125
2023-01-03,XLC,6,45.703514099121094,42.9156608581543,43.96766662597656,44.66166305541992,45.25443649291992,45.703514099121094,46.30000305175781,46.73127746582031,47.40964889526367,48.327720642089844
