date,etf,day_ahead,mean,q10,q20,q30,q40,q50,q60,q70,q80,q90
2023-01-03,XLB,1,36.28958511352539,35.61079025268555,35.83486557006836,36.00326156616211,36.15334701538086,36.28958511352539,36.42726135253906,36.56533432006836,36.7425651550293,37.006439208984375
2023-01-03,XLB,2,36.28935623168945,35.32233428955078,35.67023468017578,35.91199493408203,36.10814666748047,36.28935623168945,36.471622467041016,36.66234588623047,36.9008674621582,37.239078521728516
2023-01-03,XLB,3,36.28587341308594,35.13521194458008,35.53731155395508,35.82072448730469,36.061798095703125,36.28587341308594,36.51942825317383,36.75910568237305,37.04953384399414,37.439964294433594
2023-01-03,XLB,4,36.27398681640625,34.94740295410156,35.41445541381836,35.740455627441406,36.01365661621094,36.27398681640625,36.54310607910156,36.82427215576172,37.16096878051758,37.61602020263672
2023-01-03,XLB,5,36.286380767822266,34.79550552368164,35.334224700927734,35.70248794555664,36.00536346435547,36.286380767822266,36.58070373535156,36.88888168334961,37.26716995239258,37.774513244628906
2023-01-03,XLB,6,36.313472747802734,34.685665130615234,35.26552963256836,35.665523529052734,36.00199890136719,36.313472747802734,36.63341522216797,36.966094970703125,37.37350082397461,37.93820571899414
2023-01-03,XLB,7,36.34716796875,34.57724380493164,35.209388732910156,35.64715576171875,36.00863265991211,36.34716796875,36.691551208496094,37.03977966308594,37.46998596191406,38.06239318847656
2023-01-03,XLB,8,36.367149353027344,34.502525329589844,35.163177490234375,35.62507629394531,36.01169967651367,36.367149353027344,36.73186111450195,37.10593032836914,37.576683044433594,38.23538589477539
2023-01-03,XLB,9,36.40943908691406,34.40828323364258,35.12578582763672,35.62102508544922,36.03220748901367,36.40943908691406,36.7873420715332,37.1719856262207,37.644771575927734,38.296409606933594
2023-01-03,XLB,10,36.42306137084961,34.35450744628906,35.08849334716797,35.59550476074219,36.027923583984375,36.42306137084961,36.815834045410156,37.225975036621094,37.73133850097656,38.43022537231445
2023-01-03,XLB,11,36.43316650390625,34.196685791015625,35.00066375732422,35.5501594543457,36.00932312011719,36.43316650390625,36.85923385620117,37.29575729370117,37.82405090332031,38.52987289428711
2023-01-03,XLB,12,36.439491271972656,34.124366760253906,34.9547119140625,35.53281021118164,36.00801467895508,36.439491271972656,36.87235641479492,37.324214935302734,37.87053680419922,38.61317443847656
2023-01-03,XLB,13,36.43632507324219,34.077491760253906,34.90496063232422,35.4901237487793,35.98072052001953,36.43632507324219,36.89711380004883,37.37417984008789,37.94426727294922,38.71277618408203
2023-01-03,XLB,14,36.41685485839844,33.94291305541992,34.80780792236328,35.42279815673828,35.94229507446289,36.41685485839844,36.889312744140625,37.36982345581055,37.96043395996094,38.770938873291016
2023-01-03,XLB,15,36.42507553100586,33.934120178222656,34.800846099853516,35.423583984375,35.945796966552734,36.42507553100586,36.90887451171875,37.398536682128906,38.00590896606445,38.819278717041016
2023-01-03,XLB,16,36.447486877441406,33.84233474731445,34.75333786010742,35.40176773071289,35.944847106933594,36.447486877441406,36.947879791259766,37.4577751159668,38.080963134765625,38.93631362915039
2023-01-03,XLB,17,36.42575454711914,33.362953186035156,34.43391036987305,35.19187545776367,35.834163665771484,36.42575454711914,37.02396011352539,37.602882385253906,38.28196716308594,39.188453674316406
2023-01-03,XLB,18,36.3775520324707,33.22606658935547,34.333465576171875,35.11919403076172,35.77682876586914,36.3775520324707,36.98393630981445,37.57499313354492,38.278316497802734,39.22486877441406
2023-01-03,XLB,19,36.388545989990234,33.1859130859375,34.31867980957031,35.11681365966797,35.78392791748047,36.388545989990234,37.002197265625,37.60102844238281,38.317928314208984,39.28693771362305
2023-01-03,XLB,20,36.39946365356445,33.17148971557617,34.314231872558594,35.11201477050781,35.78313446044922,36.39946365356445,37.030494689941406,37.647705078125,38.376739501953125,39.34180450439453
2023-01-03,XLB,21,36.422786712646484,33.125816345214844,34.307674407958984,35.11945724487305,35.79397964477539,36.422786712646484,37.062984466552734,37.68644332885742,38.409000396728516,39.379661560058594
2023-01-03,XLC,1,46.15133285522461,44.66184997558594,45.14933776855469,45.58867645263672,45.770877838134766,46.15133285522461,46.37168884277344,46.77995300292969,47.108154296875,47.673728942871094
2023-01-03,XLC,2,46.05141067504883,44.305564880371094,44.85163497924805,45.37541198730469,45.65359115600586,46.05141067504883,46.28964614868164,46.63191223144531,47.11112594604492,47.66733169555664
2023-01-03,XLC,3,45.99357604980469,43.75928497314453,44.56095886230469,45.07886505126953,45.522239685058594,45.99357604980469,46.28147888183594,46.68992233276367,47.23081970214844,47.786441802978516
